id,reputation,creationdate,displayname,views,upvotes,downvotes
4451,101,2011-11-15,imaginaryboy,3,0,0
4453,101,2011-11-15,Ashwin A,4,4,0
4454,101,2011-11-15,Bhargav Mistri,2,0,0
4455,101,2011-11-15,Gopi,5,3,0
4456,501,2011-11-15,Tevo D,28,29,1
4457,9,2011-11-15,dtmxxllc,2,0,0
4458,101,2011-11-15,jrosell,2,1,0
4459,101,2011-11-15,Chris Pebble,2,5,0
4460,103,2011-11-15,uhu,7,1,0
4461,243,2011-11-15,hampusohlsson,25,2,0
4462,101,2011-11-15,adyusuf,2,0,0
4463,101,2011-11-15,Smandoli,1,6,0
4464,101,2011-11-15,Serdar Buyuktemiz,1,1,0
4465,101,2011-11-15,Kevin,7,0,0
4466,663,2011-11-15,Arseni Mourzenko,34,12,0
4467,101,2011-11-15,Jeremy Cantrell,2,0,0
4468,557,2011-11-15,Dharmendar Kumar DK,31,19,0
4469,123,2011-11-15,Ryan Elkins,3,4,0
4470,23,2011-11-16,Todd,2,0,0
4471,101,2011-11-16,Andrew Langman,2,0,0
4472,479,2011-11-16,kinkajou,44,8,0
4473,342,2011-11-16,richardtallent,13,5,1
4474,119,2011-11-16,praveen,19,1,0
4475,21,2011-11-16,SQL Server Frant,7,0,0
4476,1,2011-11-16,TukangKod,3,0,0
4477,101,2011-11-16,PatrikAkerstrand,2,1,0
4479,101,2011-11-16,Ghokun,1,0,0
4480,193,2011-11-16,farp332,3,0,0
4481,101,2011-11-16,Krzysztof,2,0,0
4482,41,2011-11-16,Lucia,4,0,0
4483,63,2011-11-16,user1049372,38,0,0
4484,155,2011-11-16,Martin Schröder,14,313,0
4485,181,2011-11-16,Glenn Moss,12,3,0
4486,101,2011-11-16,wqw,6,5,0
4487,273,2011-11-16,Mathieu Longtin,15,2,0
4488,113,2011-11-16,jrallison,2,2,0
4489,9,2011-11-16,Gerrit,2,0,0
4490,10425,2011-11-16,swasheck,1151,2499,135
4491,1,2011-11-16,Draupnir,1,0,0
4492,333,2011-11-16,transistor1,15,7,0
4493,1,2011-11-16,Jim Swinson,2,0,0
4494,205,2011-11-16,Beat,9,9,0
4495,123,2011-11-16,ring bearer,5,2,0
4496,1,2011-11-16,ricky197311,5,0,0
4497,1,2011-11-16,Eddie,1,0,0
4498,101,2011-11-16,David Duffett,1,0,0
4499,101,2011-11-16,Winfield,2,0,0
4500,101,2011-11-16,Sheng Jiang 蒋晟,62,0,0
4501,101,2011-11-16,David Ruttka,1,1,0
4502,200,2011-11-16,Natalia,23,7,0
4503,138,2011-11-16,Colin,8,3,0
4504,103,2011-11-16,ruakh,6,25,0
4505,263,2011-11-17,Remi Despres-Smyth,20,6,0
4506,101,2011-11-17,ria,3,0,0
4507,101,2011-11-17,Tim Joyce,4,0,0
4508,101,2011-11-17,Arthur P,1,0,0
4509,101,2011-11-17,vlad,1,0,0
4510,101,2011-11-17,JoeChin,2,0,0
4511,2633,2011-11-17,vonPryz,297,67,75
4512,581,2011-11-17,IcarusNM,25,12,0
4514,175,2011-11-17,Dan Bowling,6,72,0
4516,340,2011-11-17,bonsvr,17,24,0
4517,161,2011-11-17,Dalibor Karlović,9,2,0
4518,101,2011-11-17,Abbas,2,3,0
4519,101,2011-11-17,gobes,2,0,0
4520,101,2011-11-17,David Allan Finch,1,0,0
4521,101,2011-11-17,Tim Wardle,2,0,0
4522,101,2011-11-17,Biswanath,5,3,0
4523,1,2011-11-17,Ahmed Refaat,2,0,0
4524,101,2011-11-17,Jure1873,1,0,0
4525,101,2011-11-17,Maximilian Mayerl,10,8,0
4526,103,2011-11-17,Kris,78,9,0
4527,151,2011-11-17,Ingó Vals,11,2,0
4528,31,2011-11-17,RodMeans,3,0,0
4529,41,2011-11-17,Mr Happy,7,0,0
4530,101,2011-11-17,Pauk,1,3,0
4531,59,2011-11-17,Calum,10,0,0
4532,29,2011-11-17,rayrayrayraydog,5,0,0
4533,267,2011-11-17,SRKX,20,20,0
4534,1,2011-11-17,Sanqui,2,0,0
4535,323,2011-11-17,Jargs,7,4,0
4536,101,2011-11-17,MariangeMarcano,2,0,0
4537,101,2011-11-17,VSack,6,0,0
4538,131,2011-11-17,bryan,5,0,0
4539,11,2011-11-17,Dave,6,0,0
4540,133,2011-11-17,jumpdart,15,4,0
4541,101,2011-11-17,EMR,2,0,0
4542,101,2011-11-17,Nathan Palmer,1,0,0
4543,1,2011-11-17,Gavin,2,0,0
4544,601,2011-11-17,Joe Stefanelli,92,9,0
4545,1,2011-11-18,rbyars,1,0,0
4546,143,2011-11-18,Anders,5,12,0
4547,1,2011-11-18,user834663,2,0,0
4550,1,2011-11-18,iUP,1,0,0
4551,186,2011-11-18,Andreas Wederbrand,16,0,0
4552,291,2011-11-18,Yaqub Ahmad,37,22,0
4553,101,2011-11-18,madhead,4,21,0
4554,11,2011-11-18,Peak,2,0,0
4555,153,2011-11-18,Chiron,6,0,0
4556,151,2011-11-18,Michael Hunger,37,4,0
4557,11,2011-11-18,kerby82,1,0,0
4558,101,2011-11-18,GraemeMiller,2,12,0
4560,1,2011-11-18,Daniel,1,0,0
4561,109,2011-11-18,Sachin ,8,2,0
4562,101,2011-11-18,Guy Starbuck,1,2,0
4563,131,2011-11-18,Guilherme,1,1,0
4564,101,2011-11-18,Thomas Deutsch,1,0,0
4565,133,2011-11-18,user80498,4,0,0
4566,227,2011-11-18,Jeff,10,9,0
4567,143,2011-11-18,Maximus,8,9,0
4568,9,2011-11-18,David J. Davison,3,0,0
4569,143,2011-11-18,reza,11,0,0
4571,357,2011-11-18,Matt Palmerlee,41,4,0
4572,601,2011-11-19,Yang,23,2,0
4573,131,2011-11-19,Joseph Turian,15,0,0
4574,101,2011-11-19,David Snowsill,2,0,0
4575,131,2011-11-19,Bahribayli,7,1,0
4577,101,2011-11-19,Māris Kiseļovs,1,0,0
4578,151,2011-11-19,dato datuashvili,7,0,0
4579,113,2011-11-19,eversor,1,0,0
4581,101,2011-11-19,Joe Mancuso,1,1,0
4582,101,2011-11-19,Philip Kirkbride,2,8,0
4583,101,2011-11-19,A B,2,5,0
4585,21,2011-11-19,cabita,4,0,0
4586,101,2011-11-19,Gregor,1,0,0
4587,142,2011-11-19,Gene Vincent,8,9,1
4588,11,2011-11-19,jordan,3,0,0
4589,101,2011-11-20,Pwn,1,0,0
4590,101,2011-11-20,Shakti Singh,14,0,0
4591,141,2011-11-20,James Butler,5,4,0
4592,111,2011-11-20,cori,1,12,0
4593,101,2011-11-20,Lucia,1,0,0
4594,101,2011-11-20,Sergey Vlasov,3,1,0
4595,101,2011-11-20,synhershko,3,0,0
4596,11,2011-11-20,Juan,5,0,0
4597,1,2011-11-20,jiltgeis,5,0,0
4598,101,2011-11-20,Evik James,2,4,0
4599,143,2011-11-21,P4ul,4,1,0
4600,101,2011-11-21,ShiningRay,1,2,0
4601,73,2011-11-21,user1008575,20,7,0
4603,101,2011-11-21,Utku Yıldırım,2,0,0
4604,101,2011-11-21,Sencer H.,8,2,0
4605,131,2011-11-21,MagnatLU,8,1,0
4606,101,2011-11-21,AnnanFay,1,1,0
4607,1,2011-11-21,Saheel,1,0,0
4608,101,2011-11-21,elprup,1,0,0
4609,101,2011-11-21,Marek Kurdej,2,2,0
4610,1,2011-11-21,EmlynC,1,0,0
4611,101,2011-11-21,Chris Townsend,1,3,0
4612,1,2011-11-21,Aritra Dastidar,1,0,0
4613,1750,2011-11-21,kubanczyk,243,162,25
4614,101,2011-11-21,Chuck Bergeron,1,1,0
4616,151,2011-11-21,Alaa Jabre,10,2,0
4617,101,2011-11-21,Nogwater,1,1,0
4618,131,2011-11-21,Jim B,6,2,0
4619,1,2011-11-21,jrowe,1,0,0
4620,1,2011-11-21,ravier,1,0,0
4621,1,2011-11-21,Anders Gregersen,7,0,0
4622,11,2011-11-21,Floyd T. Barber,1,0,0
4623,1,2011-11-21,Tinminator,1,0,0
4624,101,2011-11-22,AquilaX,1,0,0
4625,1,2011-11-22,Pravin Dhote,1,0,0
4626,111,2011-11-22,Christian.K,15,1,0
4627,101,2011-11-22,eggonlegs,1,6,0
4628,407,2011-11-22,artfulrobot,18,29,0
4629,101,2011-11-22,l4t3nc1,1,4,0
4630,101,2011-11-22,Christian Stade-Schuldt,3,2,0
4631,421,2011-11-22,user1059637,40,0,0
4632,1,2011-11-22,Sandesh.j,1,0,0
4633,21,2011-11-22,Elmar,26,2,0
4634,101,2011-11-22,LeftyX,2,156,0
4635,101,2011-11-22,Jaime M.,2,0,0
4636,101,2011-11-22,Mark Longair,3,2,0
4637,101,2011-11-22,Nelson Reis,1,1,0
4638,101,2011-11-22,David Archer,1,0,0
4639,101,2011-11-22,Prof. Falken,5,6,0
4640,101,2011-11-22,Kristiaan,1,0,0
4641,111,2011-11-22,CuppM,16,3,0
4642,101,2011-11-22,DevC,3,0,0
4643,101,2011-11-22,FCTW,1,17,0
4644,101,2011-11-22,Willem,2,0,0
4645,153,2011-11-22,djangofan,13,6,0
4646,121,2011-11-22,minnow,17,2,0
4647,101,2011-11-22,scw,1,0,0
4648,212,2011-11-22,HardCode,9,19,2
4649,101,2011-11-22,sinclairjesse,2,0,0
4650,1,2011-11-22,Matthew Boeckman,1,0,0
4651,1,2011-11-23,jcardenishere,2,0,0
4652,101,2011-11-23,Taeram,1,4,0
4653,431,2011-11-23,Kent Chenery,25,1,0
4654,31,2011-11-23,cybersimon,1,0,0
4655,131,2011-11-23,stivlo,1,1,0
4656,1,2011-11-23,Alchemist-X,2,0,0
4658,23,2011-11-23,Kamaljeet Kumar,3,0,0
4659,9478,2011-11-23,Craig Efrein,10901,273,6
4660,356,2011-11-23,Ben Swinburne,13,1,0
4661,105,2011-11-23,Mostafa,3,0,0
4662,123,2011-11-23,turbanoff,5,0,0
4664,101,2011-11-23,Peter John Acklam,1,0,0
4665,101,2011-11-23,Peter Neubauer,9,0,0
4666,101,2011-11-23,adinas,3,3,0
4667,101,2011-11-23,Ariful Islam,2,4,0
4668,1,2011-11-23,Kamaljeet Kumar,1,0,0
4669,131,2011-11-23,spoulson,4,6,0
4670,121,2011-11-23,Kohányi Róbert,3,3,0
4671,101,2011-11-23,Aaron C. de Bruyn,2,2,0
4672,101,2011-11-23,kbulgrien,2,2,0
4673,101,2011-11-23,Russell McClure,13,10,0
4674,101,2011-11-23,µBio,1,0,0
4675,151,2011-11-23,Danny Varod,8,4,0
4676,101,2011-11-23,password,2,0,0
4677,1,2011-11-23,NiamToKik,1,0,0
4679,101,2011-11-23,Brian Gianforcaro,1,0,0
4680,156,2011-11-23,Wiseguy,23,7,0
4681,1,2011-11-23,Yanni Robel,1,0,0
4682,101,2011-11-24,jplindstrom,2,43,0
4683,101,2011-11-24,MrTelly,8,19,0
4684,93,2011-11-24,BobbyR-1of4,10,0,0
4685,677,2011-11-24,Uğur Gümüşhan,87,11,0
4686,101,2011-11-24,Neil Essy,3,0,0
4687,287,2011-11-24,3molo,10,4,0
4688,191,2011-11-24,Niranjan Singh,18,2,0
4689,173,2011-11-24,sinni800,21,1,0
4690,121,2011-11-24,Richard Reddy,5,0,0
4691,101,2011-11-24,matehat,1,0,0
4692,101,2011-11-24,Kevin Beam,1,0,0
4693,101,2011-11-24,ggiroux,1,3,0
4694,141,2011-11-24,AlexK,6,1,0
4695,1,2011-11-24,BennEich,1,0,0
4696,101,2011-11-24,Marcelo Bittencourt,1,2,0
4697,101,2011-11-25,Renato Dinhani,1,0,0
4698,251,2011-11-25,Koerr,5,2,0
4699,123,2011-11-25,omar,16,0,0
4700,101,2011-11-25,Rishi Kulshreshtha,1,0,0
4701,21,2011-11-25,Pawel,1,0,0
4702,101,2011-11-25,Hendrik,1,0,0
4703,31,2011-11-25,HolidayHarry,2,0,0
4704,59,2011-11-25,Karlos,3,0,0
4705,101,2011-11-25,Hicham,2,0,0
4706,175,2011-11-25,William Salzman,17,5,0
4707,1,2011-11-25,ARA,1,0,0
4708,101,2011-11-25,Rob Golding,1,0,0
4709,111,2011-11-25,Frost.baka,6,0,0
4710,123,2011-11-25,ryy,5,0,0
4711,131,2011-11-26,ajreal,6,1,0
4712,111,2011-11-26,TasostheGreat,4,0,0
4713,317,2011-11-26,George3,24,22,0
4714,557,2011-11-26,Franz Kafka,48,12,0
4715,101,2011-11-26,Eden Crow,1,0,0
4716,1,2011-11-26,Erik L,5,0,0
4717,109,2011-11-26,informatik01,45,305,0
4718,101,2011-11-26,ncank,2,7,0
4719,917,2011-11-26,Gili,33,17,0
4721,101,2011-11-27,J.Zimmerman,2,0,0
4722,193,2011-11-27,jeff musk,4,4,0
4723,165,2011-11-27,nkvp,10,1,0
4724,101,2011-11-27,dku.rajkumar,1,0,0
4725,61,2011-11-27,Kevin Q,10,0,0
4726,101,2011-11-27,Biriukov,2,0,0
4727,101,2011-11-27,ban17,1,4,0
4728,21,2011-11-27,user1056358,3,0,0
4729,183,2011-11-27,Albin Sunnanbo,18,2,0
4730,101,2011-11-27,ainokna,1,1,0
4731,101,2011-11-27,Kevin Vandenborne,2,1,0
4732,101,2011-11-28,Micah,1,10,0
4733,1,2011-11-28,Andrew,0,0,0
4734,13,2011-11-28,viv,1,0,0
4735,585,2011-11-28,ThinkingMonkey,46,14,0
4736,101,2011-11-28,fmarc,0,0,0
4737,216,2011-11-28,hungneox,9,3,1
4738,1,2011-11-28,shaune,1,0,0
4739,41,2011-11-28,Dan Ribar,10,0,0
4740,215,2011-11-28,Albert,4,2,0
4743,101,2011-11-28,Chris S,2,1,0
4744,153,2011-11-28,Clinton Pierce,8,5,0
4745,101,2011-11-28,eych,1,2,0
4746,143,2011-11-28,richardwiden,6,1,0
4747,147,2011-11-28,ts.,1,5,0
4748,1,2011-11-28,R D,2,0,0
4749,1,2011-11-28,user4749,1,0,0
4750,101,2011-11-28,berkay,1,0,0
4751,143,2011-11-28,Jeff Reddy,12,2,0
4752,173,2011-11-29,Lee Hinde,4,1,0
4753,101,2011-11-29,adrian.tarau,1,0,0
4754,101,2011-11-29,Edwin,2,0,0
4755,123,2011-11-29,itsraja,4,0,0
4756,101,2011-11-29,Dead Programmer,8,0,0
4757,101,2011-11-29,ademar,1,0,0
4758,101,2011-11-29,Vinay,1,0,0
4759,101,2011-11-29,AdrianoKF,1,2,0
4760,101,2011-11-29,Nitesh,1,10,0
4761,101,2011-11-29,fedosov,1,8,0
4762,101,2011-11-29,AddersUK,2,0,0
4763,101,2011-11-29,Jea,3,0,0
4764,175,2011-11-29,its_me,14,6,0
4765,101,2011-11-29,thecyberpreacher,2,0,0
4766,101,2011-11-29,Michael Brown,4,0,0
4767,1,2011-11-29,golazo,2,0,0
4768,101,2011-11-29,mehyaa,1,0,0
4769,1,2011-11-29,Yip. Ee,3,0,0
4770,1,2011-11-29,Cammo,2,0,0
4771,101,2011-11-29,Daniel Ruf,1,5,0
4772,101,2011-11-29,Stephen Emslie,2,6,0
4773,101,2011-11-29,jdd,2,1,0
4774,101,2011-11-29,Aarthi,8,0,0
4776,101,2011-11-29,Rob,1,0,0
4778,61,2011-11-29,momo,30,0,0
4779,2157,2011-11-29,peter,97,29,0
4781,31,2011-11-30,Badea Sorin,3,0,0
4782,442,2011-11-30,Mark J. Bobak,34,13,3
4783,109,2011-11-30,Ryk,19,7,0
4784,113,2011-11-30,uwe,2,1,0
4785,101,2011-11-30,camilo_u,1,0,0
4786,1069,2011-11-30,KajMagnus,43,26,0
4787,3134,2011-11-30,Brandon Williams,278,36,3
4788,101,2011-11-30,Pent Ploompuu,4,56,0
4789,113,2011-11-30,Nakedible,1,1,0
4790,271,2011-11-30,Rob Bowman,10,5,0
4791,101,2011-11-30,Ali Nouman,3,16,0
4792,751,2011-11-30,Filip De Vos,35,12,0
4793,107,2011-11-30,Burhan Ali,8,46,0
4794,195,2011-11-30,Ben,25,15,0
4795,1,2011-11-30,AceDrummer,1,0,0
4796,316,2011-11-30,Cylindric,33,1,1
4797,177,2011-11-30,kingdango,6,5,0
4798,101,2011-11-30,Eric Amodio,1,0,0
4799,101,2011-11-30,mskfisher,3,1,0
4800,33,2011-11-30,ObiObi,1,0,0
4801,131,2011-11-30,np-hard,4,4,0
4802,1,2011-11-30,Micky W.,2,0,0
4803,101,2011-11-30,PJB,2,0,0
4804,11,2011-11-30,Rajesh,1,0,0
4805,153,2011-11-30,Bhushan,6,2,0
4806,141,2011-11-30,JOpuckman,3,11,0
4807,101,2011-11-30,Sheldon,1,0,0
4808,1,2011-11-30,Sami Vihonen,2,0,0
4809,181,2011-11-30,stumct,5,0,0
4811,101,2011-11-30,ChrisFletcher,2,1,0
4812,101,2011-11-30,smnbss,2,0,0
4813,101,2011-12-01,Andy Smith,1,0,0
4814,101,2011-12-01,Nathan Dunn,2,0,0
4815,1,2011-12-01,Yongar,2,0,0
4816,101,2011-12-01,dusan,2,18,0
4817,719,2011-12-01,dsum,28,3,0
4818,101,2011-12-01,GluedHands,1,0,0
4819,101,2011-12-01,Randy L,2,4,0
4820,135,2011-12-01,Lars,16,5,0
4821,23,2011-12-01,pablomedok,9,0,0
4822,33,2011-12-01,Khalif,4,0,0
4823,101,2011-12-01,xerx593,1,0,0
4824,101,2011-12-01,Nikhil Mulley,5,40,0
4825,101,2011-12-01,Matt Warren,1,0,0
4826,3172,2011-12-01,Aaron,393,1052,12
4827,101,2011-12-01,LaptopHeaven,1,0,0
4828,33,2011-12-01,PhilH,1,0,0
4829,101,2011-12-01,Brian Beckett,2,0,0
4830,101,2011-12-01,Tom Winter,1,16,0
4831,173,2011-12-01,Chad Cook,4,2,0
4832,101,2011-12-01,Dave,1,0,0
4833,161,2011-12-01,Marc Riera,9,1,0
4834,1,2011-12-01,Zareef Hasan,2,0,0
4835,101,2011-12-01,Ya Zhuang,2,2,0
4836,101,2011-12-01,Count Zero,4,0,0
4837,101,2011-12-01,Carlos Mendes,4,3,0
4838,465,2011-12-01,WildBill,20,2,0
4839,7114,2011-12-01,A-K,639,1043,9
4840,111,2011-12-02,MikeMurko,5,1,0
4841,101,2011-12-02,Max,1,0,0
4842,101,2011-12-02,seanb,2,3,0
4843,3546,2011-12-02,Alireza,240,87,6
4844,1035,2011-12-02,brian,50,50,3
4845,101,2011-12-02,Ashish,3,0,0
4846,9279,2011-12-02,Abdul Manaf,940,244,7
4847,1,2011-12-02,AnupD,2,0,0
4849,1,2011-12-02,AEvangelista,4,0,0
4850,314,2011-12-02,Davide Piras,41,121,1
4851,101,2011-12-02,Richard Gadsden,1,0,0
4852,1,2011-12-02,Boneless,1,0,0
4853,101,2011-12-02,vonPetrushev,2,3,0
4854,101,2011-12-02,wonea,1,3,0
4855,13,2011-12-02,Patrick Garman,4,0,0
4856,131,2011-12-02,C0deAttack,6,0,0
4857,41,2011-12-02,lampscholar,2,0,0
4858,121,2011-12-02,k_Dank,1,0,0
4859,31,2011-12-02,user4859,3,0,0
4860,101,2011-12-02,Steve,2,1,0
4861,101,2011-12-02,Daniel Miladinov,2,0,0
4862,163,2011-12-02,Dan Baylis,4,0,0
4863,101,2011-12-02,BradV,2,1,0
4864,222,2011-12-02,ifx,13,2,0
4865,101,2011-12-02,kevev22,1,0,0
4866,161,2011-12-02,Peter Turner,7,5,0
4867,101,2011-12-02,MikeM,1,0,0
4868,11,2011-12-03,DBA-K,1,0,0
4869,101,2011-12-03,Trieu,1,1,0
4870,121,2011-12-03,coding4fun,8,1,0
4871,101,2011-12-03,Jigar Tank,3,0,0
4872,195,2011-12-03,Only You,27,4,0
4873,101,2011-12-03,Matthew Flaschen,2,1,0
4875,101,2011-12-03,Yuri,1,0,0
4876,101,2011-12-03,Labeeb P,1,0,0
4878,101,2011-12-03,ericso,1,0,0
4879,101,2011-12-03,Hemang Rami,4,0,0
4880,101,2011-12-03,Wipqozn,2,24,0
4881,101,2011-12-03,Viktor,1,0,0
4882,101,2011-12-03,Paulo H.,1,1,0
4883,1,2011-12-04,rocky,2,0,0
4884,1,2011-12-04,Born,1,0,0
4885,145,2011-12-04,William Payne,12,4,0
4886,101,2011-12-04,Aniket Kulkarni,2,1,0
4887,101,2011-12-04,Ali Akdurak,2,0,0
4888,101,2011-12-04,Ninjakreborn,1,0,0
4889,101,2011-12-04,Evgeny,1,4,0
4890,101,2011-12-04,Mahmoud Abdelkader,2,10,0
4891,101,2011-12-04,Rudiger Kidd,1,0,0
4892,101,2011-12-04,Wraith,1,2,0
4893,101,2011-12-05,Kieran Andrews,1,2,0
4894,369,2011-12-05,grant tailor,16,0,0
4895,141,2011-12-05,amazingjxq,2,1,0
4896,107,2011-12-05,Sk8erPeter,5,10,0
4897,101,2011-12-05,Tinyfool,3,0,0
4898,101,2011-12-05,Linefeed,3,0,0
4899,1,2011-12-05,gdz,4,0,0
4900,1,2011-12-05,Mexx,2,0,0
4901,157,2011-12-05,TownCube,14,0,0
4902,181,2011-12-05,Erik Dekker,24,18,0
4903,1203,2011-12-05,Kees C. Bakker,54,4,0
4904,1,2011-12-05,user1081688,2,0,0
4905,1,2011-12-05,fayaz,1,0,0
4906,126,2011-12-05,Mark Wilkins,14,0,0
4907,131,2011-12-05,benni_mac_b,33,11,0
4908,123,2011-12-05,Arj,9,2,0
4909,23,2011-12-05,krsunny,1,0,0
4910,467,2011-12-05,grassbl8d,16,8,0
4911,101,2011-12-05,Don Faulkner,2,2,0
4912,101,2011-12-05,Jeff Moore,1,0,0
4913,101,2011-12-06,nearora,3,0,0
4914,101,2011-12-06,julio.g,2,0,0
4915,101,2011-12-06,mbaird,3,27,0
4916,1,2011-12-06,Greg A,1,0,0
4917,101,2011-12-06,FiniteA,2,0,0
4918,101,2011-12-06,Matej,2,12,0
4919,191,2011-12-06,Khaled,13,13,0
4920,161,2011-12-06,Mike Dole,8,1,0
4921,1,2011-12-06,Morris,2,0,0
4922,1,2011-12-06,AlSher,3,0,0
4923,27,2011-12-06,dmmaxwell,7,0,0
4924,91,2011-12-06,Jack Corbett,24,0,0
4925,101,2011-12-06,lidaobing,1,0,0
4926,129,2011-12-06,Slime recipe,6,4,0
4927,101,2011-12-06,Naval,2,0,0
4928,66,2011-12-06,SQLGuyChuck,18,2,0
4929,101,2011-12-06,Tom Haigh,1,1,0
4930,651,2011-12-06,MickeyfAgain_BeforeExitOfSO,14,4,1
4931,101,2011-12-06,QuantumMechanic,3,5,0
4932,41,2011-12-06,jasoncrider,6,0,0
4933,111,2011-12-06,Jalal,3,4,0
4934,101,2011-12-06,mishunika,1,3,0
4935,271,2011-12-06,Seibar,16,2,0
4936,173,2011-12-06,Chad Levy,2,45,0
4937,278,2011-12-06,Jared Beck,32,12,1
4940,101,2011-12-06,Migs,2,0,0
4941,180,2011-12-07,BZN_DBer,10,12,0
4942,101,2011-12-07,Wern Ancheta,4,0,0
4943,101,2011-12-07,Filippo Vitale,2,3,0
4944,1,2011-12-07,user1084915,1,0,0
4945,101,2011-12-07,Guy Fawkes,9,0,0
4946,625,2011-12-07,korda,13,1,0
4947,717,2011-12-07,shabunc,17,14,0
4950,101,2011-12-07,Rene,2,0,0
4952,1,2011-12-07,PVR,1,0,0
4953,125,2011-12-07,Joker,3,3,0
4955,151,2011-12-07,mvillegascuellar,35,2,0
4956,385,2011-12-07,Ciaran Archer,18,6,0
4957,395,2011-12-07,gsb,10,11,0
4958,101,2011-12-07,Didier G.,2,0,0
4959,101,2011-12-07,Barry Jordan,1,1,0
4960,1,2011-12-07,corsair,1,0,0
4961,31,2011-12-07,TJA,2,0,0
4962,11,2011-12-07,geofili,3,0,0
4963,121,2011-12-07,psr,6,21,0
4964,171,2011-12-07,user893730,1,0,0
4965,101,2011-12-07,Chris Sears,5,1,0
4966,113,2011-12-07,Jeremy Gray,8,1,0
4967,319,2011-12-07,yoel halb,68,15,0
4968,101,2011-12-08,jamiebarrow,2,4,0
4969,213,2011-12-08,jbd,8,1,0
4971,101,2011-12-08,declan,1,2,0
4972,1,2011-12-08,od3n,1,0,0
4973,143,2011-12-08,Abraham Vegh,9,0,0
4974,1,2011-12-08,exochicken,1,0,0
4975,101,2011-12-08,Andreas Schuldhaus,2,3,0
4976,101,2011-12-08,William Hurst,3,0,0
4977,101,2011-12-08,Alessandro Rossi,3,0,0
4978,101,2011-12-08,raven,3,0,0
4979,1,2011-12-08,iposner,2,0,0
4980,101,2011-12-08,Vladimir Lazarevski,1,0,0
4981,556,2011-12-08,Frazer Clement,181,0,0
4982,101,2011-12-08,Vicente Reig,5,2,0
4983,111,2011-12-08,Luke404,6,0,0
4984,141,2011-12-08,Raspin,3,0,0
4986,101,2011-12-08,Emmanuel F.,2,0,0
4987,101,2011-12-08,OpenCoderX,1,10,0
4989,11,2011-12-08,Nestor Gonzalez,2,0,0
4990,101,2011-12-08,eigenein,1,20,0
4991,1,2011-12-08,Qadric,1,0,0
4992,121,2011-12-08,Paul Hinett,9,0,0
4993,11,2011-12-08,Zap,2,0,0
4994,101,2011-12-08,snahor,1,2,0
4995,337,2011-12-08,Femme Fatale,29,3,0
4996,21,2011-12-09,passover,4,0,0
4997,21,2011-12-09,Chris,2,0,0
4998,101,2011-12-09,Buck Hicks,2,0,0
4999,111,2011-12-09,codescope,6,0,0
5000,1,2011-12-09,duxins,1,0,0
5001,1,2011-12-09,Pieter Temmerman,2,0,0
5002,101,2011-12-09,Massimiliano Torromeo,4,5,0
5003,1,2011-12-09,Liang Zhao,3,0,0
5004,101,2011-12-09,SWeko,4,4,0
5005,221,2011-12-09,mwigdahl,25,91,0
5006,267,2011-12-09,NomenNescio,10,5,0
5007,1,2011-12-09,l99933,1,0,0
5008,101,2011-12-09,childno͡.de,3,0,0
5010,1,2011-12-09,Chris Hoffman,3,0,0
5011,125,2011-12-09,radu florescu,8,4,0
5013,121,2011-12-09,John,10,5,0
5014,101,2011-12-09,ndemir,1,0,0
5017,1,2011-12-09,Lee Shelton,1,0,0
5018,196,2011-12-09,Andrea Colleoni,10,0,0
5019,253,2011-12-10,Brad Turner,20,2,0
5020,101,2011-12-10,enedene,2,4,0
5021,1,2011-12-10,DragonI,3,0,0
5022,133,2011-12-10,Sean Bannister,1,1,0
5023,113,2011-12-10,afterburner,6,0,0
5024,113,2011-12-10,Canadian Luke,4,3,0
5025,31,2011-12-11,Sundeep Arun,2,0,0
5026,896,2011-12-11,Itamar Haber,52,6,1
5027,101,2011-12-11,Jean-Christophe Meillaud,2,0,0
5028,21,2011-12-11,bee,5,0,0
5029,101,2011-12-11,UmAnusorn,1,0,0
5030,1615,2011-12-11,Lucas Kauffman,58,16,0
5031,141,2011-12-11,Kenaniah,2,0,0
5032,101,2011-12-11,mpeterson,4,1,0
5033,101,2011-12-11,Bastian Spanneberg,1,0,0
5034,1,2011-12-11,camurgo,1,0,0
5035,53,2011-12-12,Alex,3,0,0
5036,115,2011-12-12,vvMINOvv,1,0,0
5038,101,2011-12-12,Sumeet Pareek,2,0,0
5039,1,2011-12-12,Patrik,1,0,0
5040,9,2011-12-12,Mohammed,5,0,0
5041,151,2011-12-12,StoneFX,6,3,0
5042,121,2011-12-12,timvw,5,0,0
5043,101,2011-12-12,Dennis,3,1,0
5044,101,2011-12-12,Figus,1,1,0
5046,150,2011-12-12,Luis Arriojas,19,0,1
5047,23,2011-12-12,Jeremy,3,0,0
5048,11,2011-12-12,Kirill,1,0,0
5049,1,2011-12-12,C LaBelle,1,0,0
5050,135,2011-12-12,Marc,3,3,0
5051,1,2011-12-12,rn0,2,0,0
5052,156,2011-12-12,Isotopp,3,1,0
5053,101,2011-12-12,palmic,1,0,0
5054,101,2011-12-13,Anthony K,3,27,0
5055,101,2011-12-13,phunehehe,3,19,0
5056,101,2011-12-13,Jake,1,0,0
5057,101,2011-12-13,Adam Houldsworth,2,2,0
5059,176,2011-12-13,ceth,8,0,0
5060,101,2011-12-13,thiagoleite,2,0,0
5061,725,2011-12-13,porton,95,24,2
