id,posttypeid,posttype,title,acceptedanswerid,parentid,creationdate,score,viewcount,owneruserid,lasteditoruserid,tags
13897,2,Answer,,,13893,2012-02-24,4,,1186,1186,
13898,5,Tag wiki,,,,2012-02-24,0,,-1,1192,
13899,4,Tag wiki excerpt,,,,2012-02-24,0,,180,1192,
13900,1,Question,Disk file effects of delete and vacuum,,,2012-02-24,13,671,6978,171,<postgresql><partitioning><delete><storage><vacuum>
13904,1,Question,how to enable temporal database capability in mysql.?,,,2012-02-25,7,10158,6983,4846,<mysql><database-design><mysql-5.5>
13905,1,Question,how to import mysql database structure?,13907,,2012-02-25,5,14315,6520,4251,<mysql-5><mysqldump>
13908,1,Question,Error attaching database after deleting NDF file,13910,,2012-02-25,2,2571,5524,1186,<sql-server-2008><dbcc>
13911,1,Question,How to find the SQL statements that caused tempdb growth?,13914,,2012-02-25,30,70701,6626,1192,<sql-server><sql-server-2008><tempdb>
13913,2,Answer,,,13904,2012-02-25,1,,4846,4846,
13914,2,Answer,,,13911,2012-02-25,30,,2374,1186,
13917,1,Question,Deadlock between two databases,13918,,2012-02-25,3,327,6991,2374,<sql-server><sql-server-2005><deadlock>
13918,2,Answer,,,13917,2012-02-25,4,,1186,-1,
13925,1,Question,Implementing a one to one (1:1) relationship between Person and User,13933,,2012-02-26,5,722,6979,-1,<mysql><database-design><mysql-5.5><entity-framework><subtypes>
13936,1,Question,How to restructure this slow query containing subquery?,,,2012-02-26,3,1979,2963,2963,<mysql><query><optimization>
13940,1,Question,MySQL: ORDER BY useless?,13942,,2012-02-26,3,821,5821,2660,<mysql><order-by>
13942,2,Answer,,,13940,2012-02-26,1,,7007,2660,
13947,1,Question,Move Oracle data to and from MySQL with the help of PHP?,,,2012-02-26,3,2072,7009,171,<mysql><oracle><php>
13949,2,Answer,,,13936,2012-02-27,1,,993,993,
13951,1,Question,"How do I restore a SQL backup, while excluding a specific table?",,,2012-02-27,1,1596,7013,23721,<mysql><restore>
13957,1,Question,How can I use a MySQL query in an openquery query on Microsoft SQL Server.?,,,2012-02-27,2,2118,7018,877,<sql-server><mysql>
13958,1,Question,Which database is best for deeply embedded database or through C DLL?,,,2012-02-27,2,1346,2042,2042,<sql-server><mysql><full-text-search><rdbms><encryption>
13962,2,Answer,,,13958,2012-02-27,2,,2883,2883,
13964,2,Answer,,,11475,2012-02-27,-5,,7021,1192,
13999,1,Question,Can SHOW TABLE STATUS query performance on MySQL be improved ? - Amazon RDS,14012,,2012-02-27,4,2980,7030,877,<mysql><performance><innodb>
14000,1,Question,MySQL connection count much larger than query count,,,2012-02-27,3,3943,7050,-1,<mysql>
14001,1,Question,Sql Server Index Data File Drive Location,14007,,2012-02-27,4,1167,4490,4490,<sql-server><filegroups>
14003,1,Question,Database growth causing issues sending backup over network,14014,,2012-02-27,1,236,7032,10832,<sql-server-2005><backup>
14006,1,Question,Innodb UPDATE performance,14010,,2012-02-27,3,13915,6858,877,<mysql><performance><innodb><update>
14007,2,Answer,,,14001,2012-02-27,6,,2092,2092,
14009,2,Answer,,,14003,2012-02-27,0,,7035,2660,
14010,2,Answer,,,14006,2012-02-27,2,,877,-1,
14011,2,Answer,,,14000,2012-02-27,1,,877,-1,
14012,2,Answer,,,13999,2012-02-27,4,,877,877,
14016,2,Answer,,,13940,2012-02-27,1,,877,877,
14026,1,Question,Reference a newly created computed column in the same query where we create it,,,2012-02-27,2,6857,7039,1186,<sql-server-2008>
14028,2,Answer,,,13936,2012-02-27,1,,877,877,
14029,2,Answer,,,8974,2012-02-27,1,,877,-1,
14053,1,Question,How do I determine why my stored procedure is getting deadlocked?,14130,,2012-02-28,1,8188,1061,1061,<sql-server><deadlock>
14056,1,Question,Is this procedure to Failover to Logshipped secondary and Fail back again procedure correct?,14434,,2012-02-28,4,1564,6793,6793,<sql-server-2008-r2><transaction-log><failover>
14063,1,Question,How can I call a remote User Defined Function with Parameters?,14085,,2012-02-28,3,13952,6173,6173,<sql-server-2005>
14068,1,Question,Issue with CAST using linked servers (possible bug?),,,2012-02-28,4,119,6089,6089,<sql-server><sql-server-2008>
14070,1,Question,Using Foreign Key and References for ON DELETE CASCADE in mysql,14086,,2012-02-28,7,4657,3787,3787,<mysql><foreign-key>
14075,1,Question,How to find out what is causing my Identity column to keep going up,14078,,2012-02-28,5,374,5201,154,<sql-server>
14077,2,Answer,,,14075,2012-02-28,2,,6236,6236,
14078,2,Answer,,,14075,2012-02-28,7,,6318,6318,
14084,1,Question,Attempting to avoid SORT in query planner,,,2012-02-28,2,1419,3279,-1,<postgresql><index><performance><query-performance>
14086,2,Answer,,,14070,2012-02-28,7,,993,993,
14087,1,Question,Do agile software development approaches apply to SQL?,14094,,2012-02-28,8,1337,6958,1192,<database-agnostic><design-pattern><development><learning>
14090,1,Question,Escaping a single quote in SQL Server,,,2012-02-28,2,2325,7093,-1,<sql-server>
14092,1,Question,Is it safe to change the name of a database?,,,2012-02-28,1,92,7076,877,<sql-server-2008>
14093,2,Answer,,,14092,2012-02-28,5,,3640,877,
14094,2,Answer,,,14087,2012-02-28,11,,630,1192,
14095,1,Question,PostgreSQL Complete Database Backup,,,2012-02-28,11,2498,7073,877,<postgresql><backup>
14096,2,Answer,,,14095,2012-02-28,11,,5531,5531,
14097,1,Question,Managing schema changes between transactional and analytical databases,14148,,2012-02-28,3,242,3808,-1,<migration>
14100,1,Question,map non unique attribute to a unique attribute,14113,,2012-02-29,0,100,6801,6801,<sql-server>
14102,1,Question,How can I prevent gaps in a MySQL table AUTO_INCREMENT field?,,,2012-02-29,4,5055,7075,10832,<mysql>
14106,1,Question,"Separate Address Table, Latitude, Longitude",,,2012-02-29,5,1713,7078,-1,<database-design><performance><address><query-performance>
14112,1,Question,MySQL hang in load data infile command,,,2012-02-29,1,2839,6445,-1,<mysql><locking>
14115,2,Answer,,,14106,2012-02-29,1,,5531,3684,
14116,1,Question,Alternative of replication in internet disconnection period of time,,,2012-02-29,0,371,7041,9003,<sql-server><sql-server-2008><replication>
14117,1,Question,Mirror log empty on primary but fine on the mirror,30742,,2012-02-29,8,1126,5769,5769,<sql-server><mirroring>
14119,1,Question,Need help configuring Memcached to store values in MySQL Cluster,14129,,2012-02-29,3,814,7083,180,<mysql><ndbcluster>
14120,2,Answer,,,14106,2012-02-29,1,,3106,3106,
14132,2,Answer,,,13096,2012-02-29,1,,7089,180,
14145,1,Question,Database mirroring on Rackspace or Xeround,14192,,2012-02-29,0,247,7096,180,<mirroring>
14153,1,Question,Treating certain Arabic characters as identical,18039,,2012-02-29,11,9800,7100,2660,<sql-server><collation>
14155,1,Question,How to use RESTRICT for Foreign Key in mysql?,14159,,2012-02-29,12,47088,3787,180,<mysql><innodb><foreign-key>
14165,2,Answer,,,14155,2012-02-29,5,,180,-1,
14169,1,Question,Impact of changing schema name,14344,,2012-03-01,1,239,4838,2374,<database-design><postgresql>
14170,1,Question,Getting duplicate primary key for auto increment column,14173,,2012-03-01,3,3468,6598,807,<mysql><innodb><duplication><auto-increment>
14171,1,Question,Using MSDTC in SQL Server 2008,,,2012-03-01,5,1388,7105,2660,<sql-server><sql-server-2008><msdtc>
14173,2,Answer,,,14170,2012-03-01,1,,6598,807,
14188,1,Question,Temporary replication of data between continental datacenters,14614,,2012-03-01,2,291,3789,3789,<oracle><replication>
14190,1,Question,How to load more than one MS-Access-db tables with data in SQL-Server-DB,,,2012-03-01,0,1031,4119,9003,<sql-server-2008><ssis>
14204,1,Question,Jet OLEDB driver refuses to open a linked table where the original has a lock - any way to force this?,14208,,2012-03-01,3,584,2092,2092,<locking><ssis><ms-access><oledb>
14206,5,Tag wiki,,,,2012-03-01,0,,2092,2092,
14207,4,Tag wiki excerpt,,,,2012-03-01,0,,2092,2092,
14210,2,Answer,,,14190,2012-03-01,2,,2445,4490,
14218,1,Question,Storing massive amounts of data from a sensor array,14276,,2012-03-01,14,7507,7136,2660,<sql-server><database-design>
14223,1,Question,How do I diagnose missing rows on a MySQL slave?,14224,,2012-03-01,5,4380,1927,1927,<mysql><replication>
14224,2,Answer,,,14223,2012-03-01,6,,877,-1,
14232,1,Question,Where and with what should I be looking for a good hardware backup tool?,14249,,2012-03-01,1,90,2695,877,<sql-server-2008><backup><maintenance>
14233,5,Tag wiki,,,,2012-03-01,0,,154,154,
14234,4,Tag wiki excerpt,,,,2012-03-01,0,,154,154,
14235,5,Tag wiki,,,,2012-03-01,0,,154,154,
14236,4,Tag wiki excerpt,,,,2012-03-01,0,,154,154,
14237,5,Tag wiki,,,,2012-03-01,0,,154,154,
14238,4,Tag wiki excerpt,,,,2012-03-01,0,,154,154,
14240,5,Tag wiki,,,,2012-03-01,0,,154,154,
14241,4,Tag wiki excerpt,,,,2012-03-01,0,,154,154,
14246,1,Question,innodb_file_format Barracuda,125893,,2012-03-02,32,59158,3423,877,<mysql><innodb><mysql-5.5>
14252,1,Question,How to model double relationships?,,,2012-03-02,1,1370,7132,2639,<mysql><database-design><filemaker>
14254,1,Question,Why cant I get a lock on an InnoDB table?,,,2012-03-02,2,2775,6445,877,<mysql><innodb><locking>
14257,1,Question,How can I find who holds the lock based on the hex-dumped?,,,2012-03-02,7,12265,2506,-1,<mysql><innodb><locking>
14258,1,Question,MySQL Cluster over WAN: Best Architecture Options?,,,2012-03-02,1,1730,7138,10832,<mysql><database-recommendation><architecture><network>
14259,1,Question,InnoDB table SELECT returns ERROR 2006 (HY000): MySQL server has gone away (after power outage),14283,,2012-03-02,7,18706,7139,877,<mysql><innodb><mysql-5.5><myisam>
14263,1,Question,How to lock a Row while Im using it,14273,,2012-03-02,6,22507,4179,4179,<sql-server><sql-server-2008><locking>
14266,1,Question,ParallelPeriod returning null for Feb. 29 in date dimension,111361,,2012-03-02,3,2406,1514,1514,<ssas>
14272,1,Question,"Should I put the error handler inside the loop, or the loop inside the error handler?",,,2012-03-02,1,5480,3035,3035,<sql-server-2008><stored-procedures><t-sql>
14275,2,Answer,,,14272,2012-03-02,1,,630,-1,
14276,2,Answer,,,14218,2012-03-02,12,,7005,7005,
14279,1,Question,Best practices for change management with indexes,14286,,2012-03-02,7,1205,1342,-1,<index><best-practices><change-management>
14281,5,Tag wiki,,,,2012-03-02,0,,-1,-1,
14282,4,Tag wiki excerpt,,,,2012-03-02,0,,1342,1342,
14283,2,Answer,,,14259,2012-03-02,4,,877,-1,
14285,1,Question,Design the big data with mongo db,,,2012-03-01,4,1521,7334,1396,<performance><mongodb>
14287,2,Answer,,,14246,2012-03-02,9,,877,-1,
14304,1,Question,Database growing like crazy - what do I do?,,,2012-03-02,3,1242,7148,7148,<sql-server-2008>
14305,1,Question,How to log verbose output from mysqldump?,14307,,2012-03-02,12,80961,3968,877,<mysql><backup><mysqldump>
14307,2,Answer,,,14305,2012-03-02,11,,877,877,
14310,2,Answer,,,14254,2012-03-02,1,,877,877,
14311,2,Answer,,,14305,2012-03-02,3,,6263,6263,
14313,1,Question,Can I query stored procs in all databases with one query without dynamic sql,,,2012-03-02,6,4113,1817,2660,<sql-server><stored-procedures>
14314,2,Answer,,,14313,2012-03-02,4,,6318,1186,
14315,2,Answer,,,14313,2012-03-02,7,,1186,-1,
14318,1,Question,What server property makes TransactionScope escalating to MSDTC?,14939,,2012-03-02,8,8547,7452,7452,<sql-server><sql-server-2008-r2><transaction><c#>
14328,2,Answer,,,14252,2012-03-03,0,,993,993,
14329,1,Question,Repairing corrupt SQL Server database backup?,17935,,2012-03-03,5,17992,7157,7157,<sql-server><restore><corruption>
14331,2,Answer,,,13162,2012-03-03,1,,7160,877,
14332,1,Question,Can I use a Clob as a table key (from Java)?,14370,,2012-03-03,2,666,1923,-1,<primary-key><datatypes><java>
14338,1,Question,Soft delete: Copy row data to archive table when deleting,,,2012-03-04,3,4089,6004,993,<mysql><trigger>
14342,1,Question,MySQL replication fails due to duplicate keys after master is restarted,18754,,2012-03-04,0,2380,10812,10832,<mysql><replication>
14344,2,Answer,,,14169,2012-03-04,1,,3684,3684,
14359,1,Question,How can I restore a single record from a MySQL backup file?,14369,,2012-03-05,2,1011,7174,10832,<mysqldump><restore>
14371,1,Question,"Entries disappeared, auto_increment also reversed, web app security vulnerability or DB Error?",14432,,2012-03-05,2,260,7175,7175,<mysql>
14373,1,Question,Perform UNION ALL regardless of column order in the two joined tables,,,2012-03-05,6,9983,7179,2660,<sql-server><union>
14381,1,Question,"When you back up a database and scripts are running at the same time, at what point in time does the backup reflect?",14384,,2012-03-05,7,169,6548,-1,<sql-server><sql-server-2008-r2><backup>
14382,5,Tag wiki,,,,2012-03-05,0,,2092,2092,
14383,4,Tag wiki excerpt,,,,2012-03-05,0,,2092,2092,
14385,1,Question,How can this data be joined?,14386,,2012-03-05,1,78,7180,154,<mysql><query><join>
14386,2,Answer,,,14385,2012-03-05,4,,630,2660,
14388,1,Question,Tables with hierarchy: create a constraint to prevent circularity through foreign keys,14408,,2012-03-05,10,5321,5089,43932,<sql-server-2008><constraint><hierarchy>
14390,1,Question,How to detach corrupt database in SQL Server,14426,,2012-03-05,7,8326,7186,7186,<sql-server><t-sql>
14391,1,Question,Help with Query. Finding records that have the same relationships (MySQL),14407,,2012-03-05,4,4411,7185,-1,<mysql><performance><relational-division><query-performance>
14393,1,Question,Huge database logging of event type rows and ways to optimize it,14452,,2012-03-05,4,860,7189,3684,<postgresql><performance><optimization><best-practices><partitioning>
14394,2,Answer,,,14373,2012-03-05,3,,3847,3847,
14398,2,Answer,,,14391,2012-03-05,0,,7190,3684,
14399,2,Answer,,,14388,2012-03-05,6,,4839,4839,
14407,2,Answer,,,14391,2012-03-05,0,,877,877,
14408,2,Answer,,,14388,2012-03-05,6,,993,2660,
14413,1,Question,How do I show warnings when loading data created from mysqldump?,14414,,2012-03-05,11,18461,1927,877,<mysql><backup><mysqldump>
14414,2,Answer,,,14413,2012-03-05,12,,877,877,
14417,2,Answer,,,14391,2012-03-05,2,,993,-1,
14418,1,Question,SQL Server 2005 uses 1GB of RAM,14420,,2012-03-05,6,954,7118,7118,<sql-server-2005><performance>
14423,1,Question,Building a custom database in C with/without SQL?,,,2012-03-05,2,290,2042,877,<database-recommendation><full-text-search><nosql><embedded>
14426,2,Answer,,,14390,2012-03-05,6,,610,-1,
14427,1,Question,How to see the value of a variable being used in an sql statement during a server trace?,14429,,2012-03-05,5,11662,3863,3863,<sql-server-2005><profiler>
14429,2,Answer,,,14427,2012-03-05,9,,708,708,
14432,2,Answer,,,14371,2012-03-05,0,,877,-1,
14433,2,Answer,,,14423,2012-03-05,2,,877,877,
14435,2,Answer,,,14252,2012-03-05,1,,6687,6687,
14436,1,Question,"""Data truncated"" vs ""Incorrect string value""",14437,,2012-03-05,2,2539,3423,3423,<mysql><character-set>
14449,1,Question,getting error while installing memcached_function,14621,,2012-03-06,0,179,7083,7083,<mysql><ndbcluster><cache>
14451,1,Question,How to find out which data I just imported into Oracle?,14453,,2012-03-06,2,2070,2751,2751,<oracle><import>
14463,1,Question,Oracle Benchmarking (SQL_NO_CACHE ...),14465,,2012-03-06,1,996,7205,-1,<oracle><performance><query-performance>
14470,1,Question,PostgreSQL: Trouble accessing another servers Data via NFS,14549,,2012-03-06,2,722,7114,-1,<postgresql><network>
14483,1,Question,Rows already DELETEd on MySQL slave; How to DELETE on master?,14484,,2012-03-06,3,2699,7211,-1,<mysql><replication>
14484,2,Answer,,,14483,2012-03-06,3,,877,877,
14485,1,Question,Definitive list of steps for SQL Server baseline testing?,15618,,2012-03-06,11,1163,6318,-1,<sql-server><dbcc><performance><cache><performance-testing>
14488,1,Question,Having trouble with Merge Join with SSIS,14499,,2012-03-06,4,17307,7213,-1,<join><ssis><merge>
14489,1,Question,Oracle ash report,14495,,2012-03-06,2,632,4995,-1,<oracle><database-design><oracle-11g-r2><performance><query-performance>
14490,1,Question,Common Table Expression (CTE) benefits?,14492,,2012-03-06,21,28464,3473,2660,<sql-server><cte>
14492,2,Answer,,,14490,2012-03-06,26,,1945,-1,
14493,1,Question,How to change database owner for login and database created inside stored procedure?,,,2012-03-03,5,1033,7123,807,<sql-server><sql-server-2008><stored-procedures>
14495,2,Answer,,,14489,2012-03-06,4,,5555,5555,
14500,1,Question,Is it possible in a view to reference a linked server implicitly rather than explicitly?,14503,,2012-03-06,1,304,1601,6236,<sql-server><linked-server>
14503,2,Answer,,,14500,2012-03-06,8,,6236,6236,
14510,1,Question,~15 data sets w/ 25k rows & ~20 columns + quick  one time reports = Access VS SQL?,,,2012-03-06,3,264,7219,7219,<database-recommendation><ms-access>
14511,1,Question,Should date formats be specified in SQL statements?,14512,,2012-03-06,8,2223,154,154,<oracle><sql-injection>
14513,2,Answer,,,14511,2012-03-06,14,,154,154,
14515,1,Question,Triggers not being run on a partitioned table,14516,,2012-03-06,2,3213,7220,7220,<postgresql><trigger><partitioning><plpgsql>
14516,2,Answer,,,14515,2012-03-06,4,,3684,3684,
14518,1,Question,Rolling changes to production databases,14557,,2012-03-05,2,280,7252,10832,<sql-server><mirroring><clustering><high-availability><deployment>
14527,1,Question,how to insert multiple columns(around 40) into my sql database using java,,,2012-03-07,2,1450,7228,1396,<mysql><etl><java>
14532,1,Question,use of signal for insert statement in mysql stored procedure,,,2012-03-07,1,633,7233,877,<mysql><stored-procedures>
14533,1,Question,How should I store time series in mongodb,15037,,2012-03-07,13,18636,776,776,<mongodb>
14535,1,Question,How much of a security risk are published conceptual schema?,14546,,2012-03-07,15,1178,6622,6622,<database-design><security>
14536,1,Question,Diagnose slow SQL in SQL Server,14540,,2012-03-07,3,109,6562,807,<sql-server><sql-server-2008>
14541,1,Question,MySQL switch between data directories for individual databases,14552,,2012-03-07,2,181,7239,877,<mysql><myisam>
14546,2,Answer,,,14535,2012-03-07,12,,3106,3106,
14552,2,Answer,,,14541,2012-03-07,0,,877,-1,
14553,1,Question,Most efficient way to get stats on an entire SQL Server database,14554,,2012-03-07,8,372,7215,807,<sql-server><sql-server-2005>
14555,1,Question,Splitting a column in two and returning a summary of results,14556,,2012-03-07,4,1369,7243,877,<sql-server-2008><ssrs><reporting>
14556,2,Answer,,,14555,2012-03-07,4,,2103,1396,
14561,1,Question,Design for storing data only applicable to a small subset of records,14564,,2012-03-07,5,230,2756,2756,<sql-server-2008><database-design>
14564,2,Answer,,,14561,2012-03-07,3,,6687,6687,
14565,1,Question,"MySQL subquery slows down drastically, but they work fine independently",14581,,2012-03-07,9,16339,7214,-1,<mysql><innodb><optimization><performance><subquery><query-performance>
14570,1,Question,Does an IOT guarantee order in a select?,14571,,2012-03-07,7,1450,5743,5743,<oracle><oracle-11g-r2>
14571,2,Answer,,,14570,2012-03-07,13,,2660,-1,
14574,2,Answer,,,14570,2012-03-07,5,,1396,1396,
14575,1,Question,Deny view definition at DB level and symmetric keys,,,2012-03-07,4,1949,7247,10832,<sql-server><sql-server-2005><permissions>
14581,2,Answer,,,14565,2012-03-07,10,,877,877,
14587,1,Question,How can i model this data,14588,,2012-03-07,2,312,7251,7251,<database-design><erd>
14589,1,Question,MySQL replication risks for the master,14611,,2012-03-07,1,565,7253,7253,<mysql><performance><replication><reporting>
14594,1,Question,Keeping MySQL staging database on same server updated from production,14597,,2012-03-07,3,1778,7254,877,<mysql><mysql-5.5><mysqldump><amazon-rds><mysql-5>
14597,2,Answer,,,14594,2012-03-07,4,,877,877,
